Date,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Volatility_7d,Momentum_3d,MA_7,Trend_Score,Next_Day_Return,Target_Direction
2020-02-14,10312.1162109375,10321.99609375,10125.5341796875,10211.55078125,43338264162,0.009568503349817403,0.009523015160699344,0.020633011876770104,0.003374885819522626,10128.45591517857,1.018133099190736,-0.0409897830477971,0
2020-02-15,9889.4248046875,10341.5556640625,9874.427734375,10313.8564453125,43865054831,-0.0409897830477971,-0.04185355039924229,0.027785999238954126,-0.014401432626908803,10131.928152901786,0.9760654295456257,0.004551203932625647,1
2020-02-16,9934.43359375,10053.96875,9722.38671875,9889.1796875,43374780305,0.004551203932625647,0.004540878520857384,0.025731403617726255,-0.00926321890589519,10105.893833705357,0.9830336393022951,-0.024590331529186438,0
2020-02-17,9690.142578125,9938.8154296875,9507.6376953125,9936.560546875,45998298413,-0.024590331529186438,-0.02489772344158013,0.02556062659706718,-0.02073679843998835,10082.112583705357,0.961122234816753,0.0466302236506857,1
2020-02-18,10141.99609375,10161.935546875,9632.3828125,9691.23046875,47271023953,0.0466302236506857,0.04557569247775114,0.028295867489902714,0.00840628251900946,10072.649693080357,1.0068846234886222,-0.05014884351152826,0
2020-02-19,9633.38671875,10191.67578125,9611.2236328125,10143.798828125,46992019710,-0.05014884351152826,-0.05144998404328957,0.03325821403590489,-0.010257338335706192,9973.69712611607,0.9658792117844676,-0.0025859164113087862,0
2020-02-20,9608.4755859375,9643.216796875,9507.900390625,9629.3251953125,44925260237,-0.0025859164113087862,-0.0025892656683303506,0.0333658190927376,-0.002821185744622932,9887.139369419643,0.9718155299454933,0.008114275736580634,1
2020-02-21,9686.44140625,9723.0146484375,9589.7431640625,9611.7822265625,40930547513,0.008114275736580634,0.008081532009711982,0.03323855354147133,-0.01531923923396932,9797.757254464286,0.9886386399128673,-0.002401270461409255,0
2020-02-22,9663.181640625,9698.2314453125,9600.728515625,9687.70703125,35838025154,-0.002401270461409255,-0.002404158134973382,0.02990552344389913,0.0010293694021360782,9765.436802455357,0.9895288696349306,0.02704430011708836,1
2020-02-23,9924.515625,9937.404296875,9657.791015625,9663.318359375,41185185761,0.02704430011708836,0.02668506547579107,0.031973652854812844,0.010787479783509885,9764.019949776786,1.016437458756614,-0.027642741538078885,0
2020-02-24,9650.1748046875,9951.74609375,9537.04296875,9921.5830078125,45080496648,-0.027642741538078885,-0.028031992193656916,0.03239723488731792,-0.0012503616176130807,9758.310267857143,0.9889186283074202,-0.031965195740564556,0
2020-02-25,9341.705078125,9652.7373046875,9305.021484375,9651.3125,42515259129,-0.031965195740564556,-0.03248723753845248,0.026811167888422208,-0.011278054752106111,9643.982979910714,0.9686563215203318,-0.05579095174048332,0
2020-02-26,8820.5224609375,9354.7783203125,8704.4267578125,9338.2900390625,50420050762,-0.05579095174048332,-0.057407687925487366,0.028333105843534725,-0.03930897255253226,9527.85951450893,0.9257611793609778,-0.0040846016176541156,0
2020-02-27,8784.494140625,8932.892578125,8577.19921875,8825.09375,45470195695,-0.0040846016176541156,-0.004092966388449268,0.0282501946772729,-0.031329297284129705,9410.147879464286,0.9335128685698291,-0.012754184897438958,0
2020-02-28,8672.455078125,8890.4560546875,8492.9326171875,8788.728515625,44605450443,-0.012754184897438958,-0.012836217768337236,0.02673809125930927,-0.02477895736075796,9265.292689732143,0.936015231093117,-0.008411261679117432,0
2020-02-29,8599.5087890625,8775.6318359375,8599.5087890625,8671.212890625,35792392544,-0.008411261679117432,-0.008446835964171201,0.026328058967909913,-0.008458673373652572,9113.339425223214,0.943617744035894,-0.0043089307085921735,0
2020-03-01,8562.4541015625,8726.796875,8471.212890625,8599.7587890625,35349164300,-0.0043089307085921735,-0.004318240904803676,0.019558579945748247,-0.00853376487910404,8918.759207589286,0.9600499242401798,0.03587941221856461,1
2020-03-02,8869.669921875,8921.30859375,8532.630859375,8563.2646484375,42857674409,0.03587941221856461,0.035250739590151826,0.028428436147944363,0.0074952209070589795,8807.258510044643,1.0070863608419325,-0.009231886844013548,0
2020-03-03,8787.7861328125,8901.5986328125,8704.990234375,8865.3876953125,42386715821,-0.009231886844013548,-0.009274764811755473,0.02696301910078399,0.0072192446245308885,8728.127232142857,1.0068352464489678,-0.0037028710724991143,0
2020-03-04,8755.24609375,8843.3662109375,8712.431640625,8788.5419921875,34746706368,-0.0037028710724991143,-0.0037097436703969933,0.016360689534163846,0.007422077035999782,8718.802036830357,1.004179938570195,0.03695117168590434,1
2020-03-05,9078.7626953125,9142.0546875,8757.25390625,8760.28515625,39698054597,0.03695117168590434,0.03628484201142127,0.021442381393929854,0.007766777843089597,8760.840401785714,1.0362890178277857,0.004822595830994203,1
2020-03-06,9122.5458984375,9167.6953125,9032.0791015625,9078.30859375,40826885651,0.004822595830994203,0.004811004368074786,0.020026680179711646,0.012462034236366349,8825.139090401786,1.0336999570192806,-0.02330399860322019,0
2020-03-07,8909.9541015625,9163.220703125,8890.744140625,9121.6005859375,36216930370,-0.02330399860322019,-0.02357983053034934,0.022646259512129344,0.005838671949715568,8869.48842075893,1.0045623466522444,-0.08999349283790192,0
2020-03-08,8108.1162109375,8914.34375,8105.2529296875,8908.2060546875,39973102121,-0.08999349283790192,-0.09430352876922735,0.044171341934123816,-0.0376907849771673,8804.5830078125,0.9208972422365704,-0.022751484424786028,0
2020-03-09,7923.64453125,8177.79345703125,7690.09814453125,8111.146484375,46936995808,-0.022751484424786028,-0.02301429329184435,0.040002271243145336,-0.04696588419714035,8669.4365234375,0.9139745714532567,-0.0017561412564156553,0
2020-03-10,7909.7294921875,8136.9453125,7814.76318359375,7922.14697265625,42213940994,-0.0017561412564156553,-0.0017576850801850666,0.04031608739165371,-0.03969183571375226,8543.99986049107,0.9257642347073827,0.00021501160000858555,1
2020-03-11,7911.43017578125,7950.814453125,7642.8125,7910.08984375,38682762605,0.00021501160000858555,0.00021498848832731012,0.04052663487572014,-0.008185663294567373,8423.45472935268,0.939214423295087,-0.37169538560117077,0
2020-03-12,4970.7880859375,7929.1162109375,4860.35400390625,7913.6162109375,53980357243,-0.37169538560117077,-0.46473017533977296,0.1703649920129961,-0.15542429064387692,7836.601213727678,0.6343040752450153,0.11928067241286833,1
2020-03-13,5563.70703125,5838.11474609375,4106.98095703125,5017.8310546875,74156772075,0.11928067241286833,0.11268622219754491,0.18426593229536553,-0.11727632155130024,7328.195661272322,0.759219225088762,-0.06530552710121185,0
2020-03-14,5200.3662109375,5625.2265625,5125.0693359375,5573.07763671875,36154506008,-0.06530552710121185,-0.06753557004657186,0.18314043402082494,-0.13985984106293334,6798.254534040178,0.7649560905521054,0.036910617960911996,1
2020-03-15,5392.31494140625,5836.64501953125,5169.283203125,5201.06689453125,33997889639,0.036910617960911996,0.03624573263084445,0.1876664057220547,0.027132128260605817,6410.282924107143,0.8411976515306957,-0.07006915676163483,0
2020-03-16,5014.47998046875,5385.2294921875,4575.35791015625,5385.2294921875,45368026430,-0.07006915676163483,-0.07264505770911892,0.18704894985097015,-0.03464496504161546,5994.68798828125,0.8364872350773442,0.04210793838741411,1
2020-03-17,5225.62939453125,5371.3486328125,4981.9091796875,5002.578125,38622642935,0.04210793838741411,0.04124552567019178,0.1901662334899383,0.0016154001973057535,5611.2451171875,0.9312780470995481,0.0024512036855608432,1
2020-03-18,5238.4384765625,5331.833984375,5069.3359375,5227.11376953125,37878801016,0.0024512036855608432,0.002448204386069575,0.1902843930564495,-0.009650442550952537,5229.38916015625,1.0017304729346208,0.18187755736638023,1
2020-03-19,6191.19287109375,6329.73583984375,5236.96875,5245.41650390625,51000731797,0.18187755736638023,0.1671043242496126,0.088124294408746,0.07026601810195797,5403.732700892857,1.145725226207207,0.001225199953657663,1
2020-03-20,6198.7783203125,6844.26171875,5865.78173828125,6191.65380859375,54442976103,0.001225199953657663,0.0012244500086869695,0.08074203999801187,0.05692565954812303,5494.457170758928,1.1281875766184717,-0.00221203491300348,0
2020-03-21,6185.06640625,6378.13525390625,5932.8232421875,6206.521484375,42494390880,-0.00221203491300348,-0.0022144850761294074,0.07295284616598971,0.05537142972739004,5635.128627232143,1.0975909895579392,-0.05736583896317804,0
2020-03-22,5830.2548828125,6359.697265625,5823.7138671875,6185.55810546875,40099664740,-0.05736583896317804,-0.05907702386252891,0.0790925465946546,-0.020022352976657134,5697.691476004465,1.0232661609296185,0.10052048673231173,1
2020-03-23,6416.31494140625,6443.9345703125,5785.00439453125,5831.37451171875,46491916000,0.10052048673231173,0.09578323765146265,0.0748561342304655,0.011497242904268094,5897.95361328125,1.0878883358725868,0.04963733427047878,1
2020-03-24,6734.8037109375,6789.02294921875,6411.06640625,6436.642578125,48221910672,0.04963733427047878,0.04844470857364082,0.0750020887660958,0.02838364078752484,6113.549944196428,1.1016191529327124,-0.007979552925792555,0
2020-03-25,6681.06298828125,6892.51123046875,6536.92626953125,6738.716796875,44590107888,-0.007979552925792555,-0.00801155993972081,0.07588660988754296,0.045405462095127545,6319.63916015625,1.0571905798678645,0.005295181540467819,1
2020-03-26,6716.4404296875,6735.4638671875,6590.962890625,6675.1708984375,35319797642,0.005295181540467819,0.005281211361417012,0.04858431943454429,0.015238119998445659,6394.674525669643,1.0503177922075966,-0.03672214358569481,0
2020-03-27,6469.79833984375,6793.83642578125,6466.70166015625,6719.38916015625,34585598367,-0.03672214358569481,-0.03741337669931112,0.05203612819331275,-0.013381241759204987,6433.391671316965,1.0056590163302357,-0.035179534234601295,0
2020-03-28,6242.19384765625,6467.5009765625,6117.837890625,6467.25390625,34885225901,-0.035179534234601295,-0.03581324079079013,0.05442695849003145,-0.02264846870956143,6441.552734375,0.9690511131493371,-0.051288198783903005,0
2020-03-29,5922.04296875,6250.46728515625,5920.0859375,6245.62451171875,28373690931,-0.051288198783903005,-0.052650213305665085,0.053280594163185625,-0.041958943598588795,6454.665318080357,0.9174825768520619,0.08574723804008189,1
2020-03-30,6429.841796875,6517.19580078125,5903.234375,5925.53857421875,37101651525,0.08574723804008189,0.08226844860278629,0.049431474540915905,-0.002065001831222995,6456.597726004465,0.9958560328109488,0.0013690436954885143,1
2020-03-31,6438.64453125,6504.51513671875,6374.162109375,6430.6064453125,32786468812,0.0013690436954885143,0.001368107409615196,0.0447726319580146,0.010328780902245448,6414.289271763393,1.003797031667066,0.026112924097839496,1
2020-04-01,6606.7763671875,6612.57373046875,6202.37353515625,6437.3193359375,40346426266,0.026112924097839496,0.025777803165675912,0.0463660966889477,0.036471453059359116,6403.676897321428,1.0317160708016087,0.028281287899985408,1
2020-04-02,6793.62451171875,7088.24755859375,6595.91845703125,6606.7763671875,47660646124,0.028281287899985408,0.02788875596596145,0.04769344767545503,0.018344888847084167,6414.703194754465,1.0590707481640216,-0.008866740365705117,0
2020-04-03,6733.38720703125,7003.220703125,6673.3359375,6797.396484375,38976504903,-0.008866740365705117,-0.008906283829348233,0.04494142782195234,0.014920091767429691,6452.358747209822,1.043554376133062,0.01992164308903499,1
2020-04-04,6867.52734375,6878.95361328125,6696.48486328125,6738.3828125,33185988584,0.01992164308903499,0.019725803844387817,0.04113105256877859,0.012902758660333658,6541.692103794643,1.0498090149743289,-0.011124520572645125,0
2020-04-05,6791.12939453125,6883.4140625,6715.92919921875,6862.53759765625,29510409856,-0.011124520572645125,-0.011186860819705755,0.031955828771975725,-0.00012244693488874225,6665.847307477678,1.0187946229900933,0.0707764242948763,1
2020-04-06,7271.78125,7271.78125,6782.8896484375,6788.0498046875,46896904615,0.0707764242948763,0.06838401551364988,0.02754090247831187,0.025640986179443964,6786.124372209822,1.0715661622382011,-0.013114627068677276,0
2020-04-07,7176.41455078125,7427.939453125,7136.71435546875,7273.64404296875,44243482668,-0.013114627068677276,-0.013201383140758695,0.02945424588855451,0.014665257184395123,6891.520089285715,1.0413398579420037,0.02197254365887824,1
2020-04-08,7334.0986328125,7356.2236328125,7153.3056640625,7179.283203125,37563249549,0.02197254365887824,0.021734626116209514,0.029258037751237403,0.025639086163033547,6995.423270089285,1.0484138485474221,-0.004364445986660415,0
2020-04-09,7302.08935546875,7341.4482421875,7179.09423828125,7337.96630859375,34815139178,-0.004364445986660415,-0.004373997983961782,0.029415291488444722,0.001386414997162992,7068.061104910715,1.0331106716657328,-0.05979058460566089,0
2020-04-10,6865.4931640625,7303.8154296875,6802.47509765625,7303.8154296875,43622840992,-0.05979058460566089,-0.06165264619598333,0.04000739146182705,-0.014764006021245219,7086.933384486607,0.9687537319161427,-0.0009336774645052337,0
2020-04-11,6859.0830078125,6926.06982421875,6789.9208984375,6867.4404296875,31222085946,-0.0009336774645052337,-0.0009341136128114594,0.039304424849364084,-0.02232025259758554,7085.72705078125,0.9680140031722276,0.016329994685138294,1
2020-04-12,6971.091796875,7119.947265625,6811.078125,6858.06787109375,35759567632,0.016329994685138294,0.016198094339308036,0.03938856067807141,-0.015462888489828935,7111.435965401785,0.9802650028475851,-0.018082418492216368,0
2020-04-13,6845.03759765625,6965.61669921875,6668.259765625,6965.61669921875,38619308647,-0.018082418492216368,-0.018247903368068016,0.02750935289219897,-0.0009946408805238313,7050.472586495535,0.9708622384784851,-0.0003812781513637953,0
2020-04-14,6842.427734375,6958.55712890625,6793.8212890625,6843.28173828125,34110434052,-0.0003812781513637953,-0.0003813508563592871,0.027581688411797565,-0.0008103866283731072,7002.760184151785,0.9771043923309497,-0.029275847531044064,0
2020-04-15,6642.10986328125,6928.66455078125,6633.40283203125,6845.5615234375,32288311031,-0.029275847531044064,-0.029712937076683203,0.025483037449477837,-0.016114063767036852,6903.904645647322,0.9620801856625983,0.07146740203164859,1
2020-04-16,7116.80419921875,7134.45068359375,6555.50439453125,6640.4541015625,46783242377,0.07146740203164859,0.06902911272643515,0.040724561650544944,0.01297827493113087,6877.435337611607,1.0348049599678637,-0.002897315751431484,0
2020-04-17,7096.1845703125,7167.18310546875,7050.33203125,7116.552734375,32513423567,-0.002897315751431484,-0.0029015210954838368,0.031876429961959274,0.012138218184756017,6910.391252790178,1.026886077897153,0.02275595669052466,1
2020-04-18,7257.6650390625,7269.95654296875,7089.2470703125,7092.29150390625,32447188386,0.02275595669052466,0.022500902000608027,0.03240964940756108,0.029542831210519763,6967.33154296875,1.041670687594413,-0.009402505352301915,0
2020-04-19,7189.4248046875,7280.52197265625,7167.0546875,7260.92236328125,31311210215,-0.009402505352301915,-0.009446987957285106,0.03278489807064281,0.003384130982613012,6998.52197265625,1.027277592722738,-0.04276646838190479,0
2020-04-20,6881.95849609375,7240.29052734375,6835.5029296875,7186.87353515625,37747113936,-0.04276646838190479,-0.04370789261905666,0.03687416317514385,-0.010217992858577928,7003.79638671875,0.9826040216051911,-0.00023761461322069355,0
2020-04-21,6880.3232421875,6934.5517578125,6834.4423828125,6879.7841796875,32589741511,-0.00023761461322069355,-0.00023764284804566149,0.03687345631240599,-0.017797507808129158,7009.210030691965,0.981611795346395,0.034429236680519004,1
2020-04-22,7117.20751953125,7145.86572265625,6867.78173828125,6879.4404296875,33249153866,0.034429236680519004,0.033849812461733006,0.03592442183103318,-0.0033652410017897885,7077.081124441965,1.005669907463785,0.043910071328696176,1
2020-04-23,7429.724609375,7491.78515625,7081.5947265625,7121.30615234375,43500782316,0.043910071328696176,0.04297334717626114,0.029558974812838753,0.025528505596649476,7121.784040178572,1.043239245596207,0.016309658285092787,1
2020-04-24,7550.90087890625,7574.19580078125,7434.181640625,7434.181640625,34636526286,0.016309658285092787,0.016178084496425684,0.02946504949634855,0.03100041471147326,7186.743512834822,1.0506707057822613,0.002520911948821203,1
2020-04-25,7569.93603515625,7641.36376953125,7521.67236328125,7550.48291015625,32941541447,0.002520911948821203,0.0025177397803475064,0.028886992243037084,0.02055639048434476,7231.353655133928,1.0468214384428487,0.014522071498782596,1
2020-04-26,7679.8671875,7700.59423828125,7561.40771484375,7570.13916015625,33070154491,0.014522071498782596,0.014417636083330129,0.02815662970772109,0.011037820120034424,7301.416852678572,1.0518324514895478,0.015069777105927384,1
2020-04-27,7795.60107421875,7795.60107421875,7679.4189453125,7679.4189453125,36162144725,0.015069777105927384,0.01495735604802822,0.01566497734812855,0.01063091063723527,7431.937220982143,1.0489325787373307,0.001469741643032707,1
2020-04-28,7807.05859375,7814.52734375,7730.806640625,7796.97021484375,33187959921,0.001469741643032707,0.0014686626299017075,0.015347430424863574,0.010281218253753336,7564.327985491072,1.032088852932409,0.1273180520232342,1
2020-04-29,8801.0380859375,8871.75390625,7786.04931640625,7806.71240234375,60201052203,0.1273180520232342,0.11984140644428902,0.04177009030629712,0.04542247504073963,7804.875209263393,1.1276334150085818,-0.01618949646720247,0
2020-04-30,8658.5537109375,9440.650390625,8533.255859375,8797.669921875,66964629541,-0.01618949646720247,-0.01632197818592355,0.044690544038735174,0.034996030296089047,7980.422223772322,1.084974387087583,0.023816089558295506,1
2020-05-01,8864.7666015625,9048.0234375,8667.763671875,8672.7822265625,44068389997,0.023816089558295506,0.02353691044657035,0.0446209561653609,0.042352112901645256,8168.117327008928,1.0852888427851068,0.013968791699848548,1
2020-05-02,8988.5966796875,9007.1875,8811.3662109375,8869.0576171875,40134388683,0.013968791699848548,0.013872127279034094,0.043957261334385926,0.007029019846560285,8370.783133370536,1.0738059434193223,-0.010138170944239966,0
2020-05-03,8897.46875,9167.78125,8830.9716796875,8983.6142578125,47101785174,-0.010138170944239966,-0.010189912204170495,0.04584500991979808,0.009073041840477969,8544.72621372768,1.0412819003733105,0.0017067266322232655,1
2020-05-04,8912.654296875,8956.90625,8645.0244140625,8895.7451171875,45718796276,0.0017067266322232655,0.0017052718293899742,0.046407430207549956,0.0017958289680845105,8704.305245535714,1.0239363217927295,0.010144678859214995,1
2020-05-05,9003.0703125,9062.4150390625,8856.8271484375,8912.83203125,43148462663,0.010144678859214995,0.010093566989645255,0.04597281556626449,0.0005363088716215641,8875.1640625,1.0144117054174175,0.029511199738283755,1
2020-05-06,9268.76171875,9411.4677734375,8966.7060546875,9007.44140625,49371886931,0.029511199738283755,0.029084126239824877,0.01675466142614007,0.013627655019620022,8941.981724330357,1.0365444712921412,0.07366214135771076,1
2020-05-07,9951.5185546875,9992.6640625,9138.322265625,9261.8955078125,61112700562,0.07366214135771076,0.07107536685466279,0.026094200017878873,0.03675102002804429,9126.690987723214,1.0903753143470951,-0.010938284289408906,0
2020-05-08,9842.666015625,9996.7431640625,9767.1728515625,9936.162109375,51780748042,-0.010938284289408906,-0.010998547172291293,0.028446857417169003,0.02972031530739878,9266.390904017857,1.0621898123634383,-0.025274608612654736,0
2020-05-09,9593.896484375,9913.86328125,9580.64453125,9840.90625,46566121841,-0.025274608612654736,-0.025599497514193534,0.03234135422826472,0.011492440722725974,9352.8623046875,1.0257711673534098,-0.0872915214038874,0
2020-05-10,8756.4306640625,9595.5810546875,8395.107421875,9591.1689453125,63325279337,-0.0872915214038874,-0.09133874992634657,0.0501414311915617,-0.04264559820427714,9332.71400669643,0.9382512587206215,-0.017659566044374797,0
2020-05-11,8601.7958984375,9033.470703125,8374.3232421875,8755.53515625,57119858802,-0.017659566044374797,-0.017817356616017375,0.050424787610233404,-0.04491853468551917,9288.3056640625,0.9260888055954938,0.023562712138033515,1
2020-05-12,8804.4775390625,8949.8984375,8569.6435546875,8610.3857421875,42142717533,0.023562712138033515,0.0232893964825246,0.051324852576804296,-0.028622236686613126,9259.935267857143,0.9508141562959282,0.05287193516704303,1
2020-05-13,9269.9873046875,9317.87890625,8805.3876953125,8805.3876953125,45558144023,0.05287193516704303,0.05152160673099469,0.05429104433906139,0.01899788219916729,9260.1103515625,1.001066612896609,0.05002535168149658,1
